GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US29147,29147,"nodaway county, missouri",0.4473,0.0202
0500000US29149,29149,"oregon county, missouri",0.4441,0.022
0500000US29151,29151,"osage county, missouri",0.3668,0.0144
0500000US29153,29153,"ozark county, missouri",0.3944,0.0187
0500000US29155,29155,"pemiscot county, missouri",0.4645,0.0182
0500000US29157,29157,"perry county, missouri",0.3884,0.0236
0500000US29159,29159,"pettis county, missouri",0.4381,0.0178
0500000US29161,29161,"phelps county, missouri",0.4485,0.0194
0500000US29163,29163,"pike county, missouri",0.4208,0.0213
0500000US29165,29165,"platte county, missouri",0.4237,0.0105
0500000US29167,29167,"polk county, missouri",0.4188,0.0185
0500000US29169,29169,"pulaski county, missouri",0.3776,0.0143
0500000US29171,29171,"putnam county, missouri",0.4208,0.0303
0500000US29173,29173,"ralls county, missouri",0.3696,0.0193
0500000US29175,29175,"randolph county, missouri",0.4243,0.0198
0500000US29177,29177,"ray county, missouri",0.4114,0.0226
0500000US29179,29179,"reynolds county, missouri",0.4393,0.0298
0500000US29181,29181,"ripley county, missouri",0.4042,0.0255
0500000US29183,29183,"st. charles county, missouri",0.3866,0.0051
0500000US29185,29185,"st. clair county, missouri",0.4302,0.0233
0500000US29186,29186,"ste. genevieve county, missouri",0.4226,0.0339
0500000US29187,29187,"st. francois county, missouri",0.4383,0.0167
0500000US29189,29189,"st. louis county, missouri",0.4858,0.0046
0500000US29195,29195,"saline county, missouri",0.4158,0.0152
0500000US29197,29197,"schuyler county, missouri",0.4314,0.0283
0500000US29199,29199,"scotland county, missouri",0.4513,0.0373
0500000US29201,29201,"scott county, missouri",0.4359,0.0143
0500000US29203,29203,"shannon county, missouri",0.4464,0.029
0500000US29205,29205,"shelby county, missouri",0.415,0.0184
0500000US29207,29207,"stoddard county, missouri",0.4811,0.0586
0500000US29209,29209,"stone county, missouri",0.4071,0.015
0500000US29211,29211,"sullivan county, missouri",0.4176,0.028
0500000US29213,29213,"taney county, missouri",0.4352,0.0152
0500000US29215,29215,"texas county, missouri",0.4527,0.0184
0500000US29217,29217,"vernon county, missouri",0.4181,0.0178
0500000US29219,29219,"warren county, missouri",0.414,0.0213
0500000US29221,29221,"washington county, missouri",0.4453,0.0329
0500000US29223,29223,"wayne county, missouri",0.4447,0.0452
0500000US29225,29225,"webster county, missouri",0.4119,0.0173
0500000US29227,29227,"worth county, missouri",0.4256,0.0401
0500000US29229,29229,"wright county, missouri",0.4253,0.0335
0500000US29510,29510,"st. louis city, missouri",0.5062,0.008
0500000US30001,30001,"beaverhead county, montana",0.4419,0.0335
0500000US30003,30003,"big horn county, montana",0.449,0.0241
0500000US30005,30005,"blaine county, montana",0.4473,0.027
0500000US30007,30007,"broadwater county, montana",0.4239,0.0376
0500000US30009,30009,"carbon county, montana",0.4317,0.022
0500000US30011,30011,"carter county, montana",0.4897,0.047
0500000US30013,30013,"cascade county, montana",0.4337,0.0137
0500000US30015,30015,"chouteau county, montana",0.4438,0.0196
0500000US30017,30017,"custer county, montana",0.4376,0.0219
0500000US30019,30019,"daniels county, montana",0.4445,0.0452
0500000US30021,30021,"dawson county, montana",0.4162,0.0273
0500000US30023,30023,"deer lodge county, montana",0.4403,0.0321
0500000US30025,30025,"fallon county, montana",0.4858,0.0734
0500000US30027,30027,"fergus county, montana",0.4146,0.022
0500000US30029,30029,"flathead county, montana",0.4506,0.0205
0500000US30031,30031,"gallatin county, montana",0.4517,0.0147
0500000US30033,30033,"garfield county, montana",0.4362,0.0443
0500000US30035,30035,"glacier county, montana",0.4976,0.0271
0500000US30037,30037,"golden valley county, montana",0.3707,0.0575
0500000US30039,30039,"granite county, montana",0.4007,0.0268
0500000US30041,30041,"hill county, montana",0.4254,0.0195
0500000US30043,30043,"jefferson county, montana",0.4078,0.0195
0500000US30045,30045,"judith basin county, montana",0.4349,0.0348
0500000US30047,30047,"lake county, montana",0.4684,0.0212
0500000US30049,30049,"lewis and clark county, montana",0.399,0.0126
0500000US30051,30051,"liberty county, montana",0.488,0.0582
0500000US30053,30053,"lincoln county, montana",0.4466,0.019
0500000US30055,30055,"mccone county, montana",0.4305,0.0301
0500000US30057,30057,"madison county, montana",0.5189,0.0632
0500000US30059,30059,"meagher county, montana",0.3717,0.0328
0500000US30061,30061,"mineral county, montana",0.4558,0.0584
0500000US30063,30063,"missoula county, montana",0.4522,0.0129
0500000US30065,30065,"musselshell county, montana",0.4215,0.0244
0500000US30067,30067,"park county, montana",0.4277,0.0222
0500000US30069,30069,"petroleum county, montana",0.4071,0.0599
0500000US30071,30071,"phillips county, montana",0.4263,0.0215
0500000US30073,30073,"pondera county, montana",0.462,0.0644
0500000US30075,30075,"powder river county, montana",0.464,0.0382
0500000US30077,30077,"powell county, montana",0.4185,0.0275
0500000US30079,30079,"prairie county, montana",0.411,0.0424
0500000US30081,30081,"ravalli county, montana",0.4426,0.0155
0500000US30083,30083,"richland county, montana",0.4607,0.0288
0500000US30085,30085,"roosevelt county, montana",0.4742,0.0208
0500000US30087,30087,"rosebud county, montana",0.4222,0.0218
0500000US30089,30089,"sanders county, montana",0.4118,0.0204
0500000US30091,30091,"sheridan county, montana",0.4679,0.027
0500000US30093,30093,"silver bow county, montana",0.4657,0.0171
0500000US30095,30095,"stillwater county, montana",0.4086,0.0228
0500000US30097,30097,"sweet grass county, montana",0.4373,0.0336
0500000US30099,30099,"teton county, montana",0.4282,0.0278
0500000US30101,30101,"toole county, montana",0.4316,0.0401
0500000US30103,30103,"treasure county, montana",0.373,0.0461
0500000US30105,30105,"valley county, montana",0.4256,0.0227
0500000US30107,30107,"wheatland county, montana",0.4043,0.0313
0500000US30109,30109,"wibaux county, montana",0.4643,0.0477
0500000US30111,30111,"yellowstone county, montana",0.4537,0.01
0500000US31001,31001,"adams county, nebraska",0.4409,0.0241
0500000US31003,31003,"antelope county, nebraska",0.456,0.0285
0500000US31005,31005,"arthur county, nebraska",0.4032,0.045
0500000US31007,31007,"banner county, nebraska",0.5498,0.0959
0500000US31009,31009,"blaine county, nebraska",0.4164,0.0309
0500000US31011,31011,"boone county, nebraska",0.4442,0.029
0500000US31013,31013,"box butte county, nebraska",0.4187,0.0205
0500000US31015,31015,"boyd county, nebraska",0.4201,0.0447
0500000US31017,31017,"brown county, nebraska",0.4489,0.0305
0500000US31019,31019,"buffalo county, nebraska",0.4126,0.0133
0500000US31021,31021,"burt county, nebraska",0.4116,0.0193
0500000US31023,31023,"butler county, nebraska",0.4498,0.0418
0500000US31025,31025,"cass county, nebraska",0.3925,0.0186
0500000US31027,31027,"cedar county, nebraska",0.4576,0.0317
0500000US31029,31029,"chase county, nebraska",0.5118,0.088
0500000US31031,31031,"cherry county, nebraska",0.4067,0.0323
0500000US31033,31033,"cheyenne county, nebraska",0.4079,0.0192
0500000US31035,31035,"clay county, nebraska",0.4052,0.0253
0500000US31037,31037,"colfax county, nebraska",0.4256,0.035
0500000US31039,31039,"cuming county, nebraska",0.4191,0.031
0500000US31041,31041,"custer county, nebraska",0.4375,0.0268
0500000US31043,31043,"dakota county, nebraska",0.4213,0.0221
0500000US31045,31045,"dawes county, nebraska",0.4495,0.0322
0500000US31047,31047,"dawson county, nebraska",0.3781,0.0163
0500000US31049,31049,"deuel county, nebraska",0.4413,0.0581
0500000US31051,31051,"dixon county, nebraska",0.3958,0.0206
0500000US31053,31053,"dodge county, nebraska",0.4198,0.0155
0500000US31055,31055,"douglas county, nebraska",0.4637,0.0055
0500000US31057,31057,"dundy county, nebraska",0.4706,0.0466
0500000US31059,31059,"fillmore county, nebraska",0.3958,0.0196
0500000US31061,31061,"franklin county, nebraska",0.4363,0.0264
0500000US31063,31063,"frontier county, nebraska",0.431,0.0413
0500000US31065,31065,"furnas county, nebraska",0.4109,0.019
0500000US31067,31067,"gage county, nebraska",0.416,0.0158
0500000US31069,31069,"garden county, nebraska",0.4551,0.0599
0500000US31071,31071,"garfield county, nebraska",0.3927,0.0354
0500000US31073,31073,"gosper county, nebraska",0.36,0.0275
0500000US31075,31075,"grant county, nebraska",0.3369,0.0476
0500000US31077,31077,"greeley county, nebraska",0.4426,0.0358
0500000US31079,31079,"hall county, nebraska",0.4249,0.0161
0500000US31081,31081,"hamilton county, nebraska",0.4083,0.0244
0500000US31083,31083,"harlan county, nebraska",0.3883,0.0412
0500000US31085,31085,"hayes county, nebraska",0.3936,0.0498
0500000US31087,31087,"hitchcock county, nebraska",0.4166,0.0228
0500000US31089,31089,"holt county, nebraska",0.4302,0.0196
0500000US31091,31091,"hooker county, nebraska",0.418,0.0518
0500000US31093,31093,"howard county, nebraska",0.4519,0.0538
0500000US31095,31095,"jefferson county, nebraska",0.4351,0.0251
0500000US31097,31097,"johnson county, nebraska",0.4392,0.0385
0500000US31099,31099,"kearney county, nebraska",0.392,0.028
0500000US31101,31101,"keith county, nebraska",0.424,0.0321
0500000US31103,31103,"keya paha county, nebraska",0.4272,0.0359
0500000US31105,31105,"kimball county, nebraska",0.4281,0.0593
0500000US31107,31107,"knox county, nebraska",0.4523,0.0262
0500000US31109,31109,"lancaster county, nebraska",0.4444,0.0055
0500000US31111,31111,"lincoln county, nebraska",0.4328,0.0185
0500000US31113,31113,"logan county, nebraska",0.4329,0.0558
0500000US31115,31115,"loup county, nebraska",0.3859,0.0486
0500000US31117,31117,"mcpherson county, nebraska",0.3932,0.0618
0500000US31119,31119,"madison county, nebraska",0.4366,0.0176
0500000US31121,31121,"merrick county, nebraska",0.4341,0.0522
0500000US31123,31123,"morrill county, nebraska",0.4167,0.0305
0500000US31125,31125,"nance county, nebraska",0.4325,0.0332
0500000US31127,31127,"nemaha county, nebraska",0.4425,0.0258
0500000US31129,31129,"nuckolls county, nebraska",0.3888,0.0248
0500000US31131,31131,"otoe county, nebraska",0.3852,0.0158
0500000US31133,31133,"pawnee county, nebraska",0.4657,0.0315
0500000US31135,31135,"perkins county, nebraska",0.396,0.0353
0500000US31137,31137,"phelps county, nebraska",0.3985,0.0265
0500000US31139,31139,"pierce county, nebraska",0.3872,0.0171
0500000US31141,31141,"platte county, nebraska",0.3921,0.0152
0500000US31143,31143,"polk county, nebraska",0.4233,0.0259
0500000US31145,31145,"red willow county, nebraska",0.4072,0.0245
0500000US31147,31147,"richardson county, nebraska",0.4255,0.0344
0500000US31149,31149,"rock county, nebraska",0.4209,0.0467
0500000US31151,31151,"saline county, nebraska",0.4068,0.0263
0500000US31153,31153,"sarpy county, nebraska",0.3767,0.0073
0500000US31155,31155,"saunders county, nebraska",0.4163,0.0216
0500000US31157,31157,"scotts bluff county, nebraska",0.4418,0.0256
0500000US31159,31159,"seward county, nebraska",0.4091,0.0161
0500000US31161,31161,"sheridan county, nebraska",0.4187,0.0307
0500000US31163,31163,"sherman county, nebraska",0.3871,0.0354
0500000US31165,31165,"sioux county, nebraska",0.4796,0.0826
0500000US31167,31167,"stanton county, nebraska",0.4496,0.103
0500000US31169,31169,"thayer county, nebraska",0.4781,0.0598
0500000US31171,31171,"thomas county, nebraska",0.4235,0.0571
0500000US31173,31173,"thurston county, nebraska",0.4829,0.0322
0500000US31175,31175,"valley county, nebraska",0.4224,0.0244
0500000US31177,31177,"washington county, nebraska",0.3851,0.0179
0500000US31179,31179,"wayne county, nebraska",0.4338,0.0267
0500000US31181,31181,"webster county, nebraska",0.4202,0.0206
0500000US31183,31183,"wheeler county, nebraska",0.4723,0.0525
0500000US31185,31185,"york county, nebraska",0.4387,0.0341
0500000US32001,32001,"churchill county, nevada",0.4086,0.0158
0500000US32003,32003,"clark county, nevada",0.4481,0.0031
0500000US32005,32005,"douglas county, nevada",0.4579,0.025
0500000US32007,32007,"elko county, nevada",0.3916,0.015
0500000US32009,32009,"esmeralda county, nevada",0.4372,0.0357
0500000US32011,32011,"eureka county, nevada",0.3903,0.0546
0500000US32013,32013,"humboldt county, nevada",0.397,0.0257
0500000US32015,32015,"lander county, nevada",0.3606,0.0452
0500000US32017,32017,"lincoln county, nevada",0.5282,0.1408
0500000US32019,32019,"lyon county, nevada",0.3821,0.0154
0500000US32021,32021,"mineral county, nevada",0.4274,0.0306
0500000US32023,32023,"nye county, nevada",0.4335,0.0202
0500000US32027,32027,"pershing county, nevada",0.413,0.0389
0500000US32029,32029,"storey county, nevada",0.415,0.0439
0500000US32031,32031,"washoe county, nevada",0.4685,0.0077
0500000US32033,32033,"white pine county, nevada",0.4212,0.0362
0500000US32510,32510,"carson city, nevada",0.4375,0.0174
0500000US33001,33001,"belknap county, new hampshire",0.4257,0.0148
0500000US33003,33003,"carroll county, new hampshire",0.4646,0.0181
0500000US33005,33005,"cheshire county, new hampshire",0.4429,0.0155
0500000US33007,33007,"coos county, new hampshire",0.4306,0.0143
0500000US33009,33009,"grafton county, new hampshire",0.4533,0.0131
0500000US33011,33011,"hillsborough county, new hampshire",0.4257,0.0057
0500000US33013,33013,"merrimack county, new hampshire",0.4159,0.009
0500000US33015,33015,"rockingham county, new hampshire",0.4207,0.0086
0500000US33017,33017,"strafford county, new hampshire",0.4355,0.0135
0500000US33019,33019,"sullivan county, new hampshire",0.4111,0.0117
0500000US34001,34001,"atlantic county, new jersey",0.4505,0.0065
0500000US34003,34003,"bergen county, new jersey",0.4811,0.0046
0500000US34005,34005,"burlington county, new jersey",0.4215,0.0057
0500000US34007,34007,"camden county, new jersey",0.4603,0.0057
0500000US34009,34009,"cape may county, new jersey",0.4527,0.0123
0500000US34011,34011,"cumberland county, new jersey",0.4434,0.0104
0500000US34013,34013,"essex county, new jersey",0.5368,0.0044
0500000US34015,34015,"gloucester county, new jersey",0.4078,0.0054
0500000US34017,34017,"hudson county, new jersey",0.4906,0.0048
0500000US34019,34019,"hunterdon county, new jersey",0.4397,0.0086
0500000US34021,34021,"mercer county, new jersey",0.4873,0.0071
0500000US34023,34023,"middlesex county, new jersey",0.421,0.0031
0500000US34025,34025,"monmouth county, new jersey",0.4681,0.0056
0500000US34027,34027,"morris county, new jersey",0.451,0.0054
0500000US34029,34029,"ocean county, new jersey",0.4333,0.0052
0500000US34031,34031,"passaic county, new jersey",0.4733,0.0063
0500000US34033,34033,"salem county, new jersey",0.4191,0.0101
0500000US34035,34035,"somerset county, new jersey",0.4513,0.0063
0500000US34037,34037,"sussex county, new jersey",0.3976,0.0071
0500000US34039,34039,"union county, new jersey",0.4898,0.0053
0500000US34041,34041,"warren county, new jersey",0.4107,0.0086
0500000US35001,35001,"bernalillo county, new mexico",0.4683,0.0053
0500000US35003,35003,"catron county, new mexico",0.4241,0.0506
0500000US35005,35005,"chaves county, new mexico",0.4443,0.018
0500000US35006,35006,"cibola county, new mexico",0.4415,0.0196
0500000US35007,35007,"colfax county, new mexico",0.4485,0.0266
0500000US35009,35009,"curry county, new mexico",0.465,0.0342
0500000US35011,35011,"de baca county, new mexico",0.4586,0.0429
0500000US35013,35013,"dona ana county, new mexico",0.4813,0.0128
0500000US35015,35015,"eddy county, new mexico",0.4724,0.0442
0500000US35017,35017,"grant county, new mexico",0.4688,0.0342
0500000US35019,35019,"guadalupe county, new mexico",0.4443,0.0312
0500000US35021,35021,"harding county, new mexico",0.4572,0.1147
0500000US35023,35023,"hidalgo county, new mexico",0.4475,0.0365
0500000US35025,35025,"lea county, new mexico",0.4344,0.0147
0500000US35027,35027,"lincoln county, new mexico",0.4587,0.0265
0500000US35028,35028,"los alamos county, new mexico",0.3718,0.0181
0500000US35029,35029,"luna county, new mexico",0.4547,0.0228
0500000US35031,35031,"mckinley county, new mexico",0.5057,0.0145
0500000US35033,35033,"mora county, new mexico",0.4557,0.0423
0500000US35035,35035,"otero county, new mexico",0.4322,0.0162
0500000US35037,35037,"quay county, new mexico",0.4277,0.0228
0500000US35039,35039,"rio arriba county, new mexico",0.4564,0.0149
0500000US35041,35041,"roosevelt county, new mexico",0.4417,0.0238
0500000US35043,35043,"sandoval county, new mexico",0.4343,0.0105
0500000US35045,35045,"san juan county, new mexico",0.4583,0.0126
0500000US35047,35047,"san miguel county, new mexico",0.5115,0.028
0500000US35049,35049,"santa fe county, new mexico",0.4859,0.0102
0500000US35051,35051,"sierra county, new mexico",0.4249,0.0247
0500000US35053,35053,"socorro county, new mexico",0.5073,0.0614
0500000US35055,35055,"taos county, new mexico",0.483,0.0289
0500000US35057,35057,"torrance county, new mexico",0.4642,0.0202
0500000US35059,35059,"union county, new mexico",0.4683,0.0692
0500000US35061,35061,"valencia county, new mexico",0.4436,0.0127
0500000US36001,36001,"albany county, new york",0.45,0.0079
0500000US36003,36003,"allegany county, new york",0.4184,0.0144
0500000US36005,36005,"bronx county, new york",0.4946,0.004
0500000US36007,36007,"broome county, new york",0.4484,0.0077
0500000US36009,36009,"cattaraugus county, new york",0.4196,0.009
0500000US36011,36011,"cayuga county, new york",0.4122,0.0097
0500000US36013,36013,"chautauqua county, new york",0.4323,0.0097
0500000US36015,36015,"chemung county, new york",0.4566,0.0139
0500000US36017,36017,"chenango county, new york",0.4106,0.0106
0500000US36019,36019,"clinton county, new york",0.4385,0.0124
0500000US36021,36021,"columbia county, new york",0.4527,0.0179
0500000US36023,36023,"cortland county, new york",0.4219,0.0137
0500000US36025,36025,"delaware county, new york",0.4284,0.019
0500000US36027,36027,"dutchess county, new york",0.4317,0.0072
0500000US36029,36029,"erie county, new york",0.457,0.0049
0500000US36031,36031,"essex county, new york",0.4231,0.0245
0500000US36033,36033,"franklin county, new york",0.4357,0.014
0500000US36035,36035,"fulton county, new york",0.4236,0.0135
0500000US36037,36037,"genesee county, new york",0.4107,0.0199
0500000US36039,36039,"greene county, new york",0.4375,0.018
0500000US36041,36041,"hamilton county, new york",0.403,0.0202
0500000US36043,36043,"herkimer county, new york",0.4185,0.0117
0500000US36045,36045,"jefferson county, new york",0.4159,0.009
0500000US36047,36047,"kings county, new york",0.5111,0.0026
0500000US36049,36049,"lewis county, new york",0.4136,0.0148
0500000US36051,36051,"livingston county, new york",0.3991,0.0104
0500000US36053,36053,"madison county, new york",0.4236,0.0109
0500000US36055,36055,"monroe county, new york",0.4631,0.0048
0500000US36057,36057,"montgomery county, new york",0.4472,0.0147
0500000US36059,36059,"nassau county, new york",0.4523,0.0036
0500000US36061,36061,"new york county, new york",0.5975,0.0041
0500000US36063,36063,"niagara county, new york",0.4391,0.0088
0500000US36065,36065,"oneida county, new york",0.4462,0.0076
0500000US36067,36067,"onondaga county, new york",0.4573,0.0053
0500000US36069,36069,"ontario county, new york",0.4276,0.0105
0500000US36071,36071,"orange county, new york",0.4323,0.0074
0500000US36073,36073,"orleans county, new york",0.4063,0.0144
0500000US36075,36075,"oswego county, new york",0.428,0.0084
0500000US36077,36077,"otsego county, new york",0.437,0.0118
0500000US36079,36079,"putnam county, new york",0.4194,0.0106
0500000US36081,36081,"queens county, new york",0.4457,0.0028
0500000US36083,36083,"rensselaer county, new york",0.4235,0.0107
0500000US36085,36085,"richmond county, new york",0.441,0.0054
0500000US36087,36087,"rockland county, new york",0.4496,0.0074
0500000US36089,36089,"st. lawrence county, new york",0.4561,0.0145
0500000US36091,36091,"saratoga county, new york",0.4126,0.0074
0500000US36093,36093,"schenectady county, new york",0.4327,0.0096
0500000US36095,36095,"schoharie county, new york",0.4222,0.0169
0500000US36097,36097,"schuyler county, new york",0.3852,0.0124
0500000US36099,36099,"seneca county, new york",0.4171,0.013
0500000US36101,36101,"steuben county, new york",0.4374,0.0115
0500000US36103,36103,"suffolk county, new york",0.4267,0.0033
0500000US36105,36105,"sullivan county, new york",0.4542,0.0135
0500000US36107,36107,"tioga county, new york",0.4326,0.0173
0500000US36109,36109,"tompkins county, new york",0.4925,0.0155
0500000US36111,36111,"ulster county, new york",0.4556,0.0095
0500000US36113,36113,"warren county, new york",0.4335,0.0138
0500000US36115,36115,"washington county, new york",0.3972,0.0107
0500000US36117,36117,"wayne county, new york",0.4018,0.0127
0500000US36119,36119,"westchester county, new york",0.5342,0.0042
0500000US36121,36121,"wyoming county, new york",0.387,0.0188
0500000US36123,36123,"yates county, new york",0.4398,0.0255
0500000US37001,37001,"alamance county, north carolina",0.4545,0.0107
0500000US37003,37003,"alexander county, north carolina",0.4187,0.0183
0500000US37005,37005,"alleghany county, north carolina",0.434,0.0203
0500000US37007,37007,"anson county, north carolina",0.4518,0.025
0500000US37009,37009,"ashe county, north carolina",0.4497,0.0291
0500000US37011,37011,"avery county, north carolina",0.4863,0.0303
0500000US37013,37013,"beaufort county, north carolina",0.4482,0.016
0500000US37015,37015,"bertie county, north carolina",0.4634,0.0181
0500000US37017,37017,"bladen county, north carolina",0.4913,0.0218
0500000US37019,37019,"brunswick county, north carolina",0.4488,0.0192
0500000US37021,37021,"buncombe county, north carolina",0.4603,0.0076
0500000US37023,37023,"burke county, north carolina",0.4444,0.0128
0500000US37025,37025,"cabarrus county, north carolina",0.4203,0.0098
0500000US37027,37027,"caldwell county, north carolina",0.4567,0.0185
0500000US37029,37029,"camden county, north carolina",0.3626,0.0312
0500000US37031,37031,"carteret county, north carolina",0.4501,0.0126
0500000US37033,37033,"caswell county, north carolina",0.4267,0.0249
0500000US37035,37035,"catawba county, north carolina",0.4464,0.0098
0500000US37037,37037,"chatham county, north carolina",0.4765,0.0134
0500000US37039,37039,"cherokee county, north carolina",0.4262,0.0184
0500000US37041,37041,"chowan county, north carolina",0.4729,0.0314
0500000US37043,37043,"clay county, north carolina",0.4801,0.0747
0500000US37045,37045,"cleveland county, north carolina",0.4584,0.0149
0500000US37047,37047,"columbus county, north carolina",0.4737,0.0173
0500000US37049,37049,"craven county, north carolina",0.4406,0.0165
0500000US37051,37051,"cumberland county, north carolina",0.4368,0.0068
0500000US37053,37053,"currituck county, north carolina",0.3808,0.0219
0500000US37055,37055,"dare county, north carolina",0.4143,0.0218
0500000US37057,37057,"davidson county, north carolina",0.4287,0.0107
0500000US37059,37059,"davie county, north carolina",0.4601,0.0211
0500000US37061,37061,"duplin county, north carolina",0.4496,0.0225
0500000US37063,37063,"durham county, north carolina",0.477,0.0084
0500000US37065,37065,"edgecombe county, north carolina",0.4438,0.0187
0500000US37067,37067,"forsyth county, north carolina",0.4837,0.0077
0500000US37069,37069,"franklin county, north carolina",0.4232,0.0123
0500000US37071,37071,"gaston county, north carolina",0.4585,0.0092
0500000US37073,37073,"gates county, north carolina",0.3823,0.024
0500000US37075,37075,"graham county, north carolina",0.4583,0.0285
0500000US37077,37077,"granville county, north carolina",0.4114,0.0127
0500000US37079,37079,"greene county, north carolina",0.4269,0.0211
0500000US37081,37081,"guilford county, north carolina",0.4782,0.0067
0500000US37083,37083,"halifax county, north carolina",0.4783,0.0194
0500000US37085,37085,"harnett county, north carolina",0.4235,0.0075
0500000US37087,37087,"haywood county, north carolina",0.4379,0.0165
0500000US37089,37089,"henderson county, north carolina",0.4352,0.0116
0500000US37091,37091,"hertford county, north carolina",0.4835,0.0224
0500000US37093,37093,"hoke county, north carolina",0.4208,0.0169
0500000US37095,37095,"hyde county, north carolina",0.3703,0.0535
0500000US37097,37097,"iredell county, north carolina",0.4696,0.0129
0500000US37099,37099,"jackson county, north carolina",0.4739,0.0248
0500000US37101,37101,"johnston county, north carolina",0.4104,0.0086
0500000US37103,37103,"jones county, north carolina",0.4369,0.0244
0500000US37105,37105,"lee county, north carolina",0.4176,0.0117
0500000US37107,37107,"lenoir county, north carolina",0.447,0.013
0500000US37109,37109,"lincoln county, north carolina",0.4466,0.0122
0500000US37111,37111,"mcdowell county, north carolina",0.4352,0.019
0500000US37113,37113,"macon county, north carolina",0.4755,0.0214
0500000US37115,37115,"madison county, north carolina",0.4395,0.021
0500000US37117,37117,"martin county, north carolina",0.4238,0.019
0500000US37119,37119,"mecklenburg county, north carolina",0.4945,0.0053
0500000US37121,37121,"mitchell county, north carolina",0.4704,0.0479
0500000US37123,37123,"montgomery county, north carolina",0.4842,0.0198
0500000US37125,37125,"moore county, north carolina",0.4816,0.0203
0500000US37127,37127,"nash county, north carolina",0.4507,0.0121
0500000US37129,37129,"new hanover county, north carolina",0.483,0.01
0500000US37131,37131,"northampton county, north carolina",0.456,0.0285
0500000US37133,37133,"onslow county, north carolina",0.3991,0.0127
0500000US37135,37135,"orange county, north carolina",0.525,0.0101
0500000US37137,37137,"pamlico county, north carolina",0.4423,0.0315
0500000US37139,37139,"pasquotank county, north carolina",0.4656,0.0259
0500000US37141,37141,"pender county, north carolina",0.4619,0.0196
0500000US37143,37143,"perquimans county, north carolina",0.4413,0.0317
0500000US37145,37145,"person county, north carolina",0.4227,0.0158
0500000US37147,37147,"pitt county, north carolina",0.4911,0.0163
0500000US37149,37149,"polk county, north carolina",0.4394,0.0298
0500000US37151,37151,"randolph county, north carolina",0.417,0.0112
0500000US37153,37153,"richmond county, north carolina",0.4505,0.0168
0500000US37155,37155,"robeson county, north carolina",0.4845,0.0107
0500000US37157,37157,"rockingham county, north carolina",0.431,0.0104
0500000US37159,37159,"rowan county, north carolina",0.443,0.0111
0500000US37161,37161,"rutherford county, north carolina",0.4391,0.016
0500000US37163,37163,"sampson county, north carolina",0.4703,0.0182
0500000US37165,37165,"scotland county, north carolina",0.4648,0.0148
0500000US37167,37167,"stanly county, north carolina",0.418,0.0119
0500000US37169,37169,"stokes county, north carolina",0.4307,0.0177
0500000US37171,37171,"surry county, north carolina",0.452,0.0111
0500000US37173,37173,"swain county, north carolina",0.4494,0.0254
0500000US37175,37175,"transylvania county, north carolina",0.4293,0.0252
0500000US37177,37177,"tyrrell county, north carolina",0.438,0.0485
0500000US37179,37179,"union county, north carolina",0.4354,0.0101
0500000US37181,37181,"vance county, north carolina",0.4663,0.0236
0500000US37183,37183,"wake county, north carolina",0.4428,0.0039
0500000US37185,37185,"warren county, north carolina",0.4588,0.0197
0500000US37187,37187,"washington county, north carolina",0.472,0.0445
0500000US37189,37189,"watauga county, north carolina",0.531,0.0205
0500000US37191,37191,"wayne county, north carolina",0.4455,0.0103
0500000US37193,37193,"wilkes county, north carolina",0.4676,0.0169
0500000US37195,37195,"wilson county, north carolina",0.4584,0.0192
0500000US37197,37197,"yadkin county, north carolina",0.4662,0.0311
0500000US37199,37199,"yancey county, north carolina",0.4446,0.025
0500000US38001,38001,"adams county, north dakota",0.436,0.0318
0500000US38003,38003,"barnes county, north dakota",0.4631,0.0404
0500000US38005,38005,"benson county, north dakota",0.5074,0.0313
0500000US38007,38007,"billings county, north dakota",0.4893,0.0607
0500000US38009,38009,"bottineau county, north dakota",0.4786,0.0311
0500000US38011,38011,"bowman county, north dakota",0.4647,0.0441
0500000US38013,38013,"burke county, north dakota",0.4635,0.0373
0500000US38015,38015,"burleigh county, north dakota",0.4275,0.0157
0500000US38017,38017,"cass county, north dakota",0.4603,0.0098
0500000US38019,38019,"cavalier county, north dakota",0.4482,0.0391
0500000US38021,38021,"dickey county, north dakota",0.4318,0.0271
0500000US38023,38023,"divide county, north dakota",0.5203,0.0606
0500000US38025,38025,"dunn county, north dakota",0.5058,0.0401
0500000US38027,38027,"eddy county, north dakota",0.4664,0.0777
0500000US38029,38029,"emmons county, north dakota",0.5095,0.048
0500000US38031,38031,"foster county, north dakota",0.4205,0.0289
0500000US38033,38033,"golden valley county, north dakota",0.4935,0.0525
0500000US38035,38035,"grand forks county, north dakota",0.4851,0.014
0500000US38037,38037,"grant county, north dakota",0.5081,0.0334
0500000US38039,38039,"griggs county, north dakota",0.4185,0.0315
0500000US38041,38041,"hettinger county, north dakota",0.4328,0.0347
0500000US38043,38043,"kidder county, north dakota",0.4563,0.0427
0500000US38045,38045,"lamoure county, north dakota",0.4758,0.0348
0500000US38047,38047,"logan county, north dakota",0.4786,0.058
0500000US38049,38049,"mchenry county, north dakota",0.4491,0.0215
0500000US38051,38051,"mcintosh county, north dakota",0.4781,0.0364
0500000US38053,38053,"mckenzie county, north dakota",0.4809,0.0339
